x,y,color
-1.00918,7.59082,1
1.93887,4.42863,3
1.98157,4.12967,3
1.82542,0.524881,4
8.06611,-1.50807,2
-0.826784,7.37841,1
-1.61988,7.59785,1
-1.76882,8.25756,1
1.22899,3.63734,3
0.213585,3.66201,3
-1.08549,7.38515,1
1.29419,3.43896,3
0.413542,4.56365,3
-1.72488,1.62966,0
1.96038,-0.394355,4
10.0011,-2.25445,2
1.44797,4.19789,3
8.87271,-1.53784,2
-1.66424,7.6745,1
1.44128,1.28775,4
9.06515,-2.90821,2
1.10902,4.55148,3
8.8513,-2.83888,2
3.45566,1.14499,4
-2.62535,7.8263,1
-2.91401,4.56513,0
1.2057,3.97897,3
1.74962,1.75645,4
-0.815215,7.16349,1
-1.20894,7.44367,1
0.609809,5.19033,3
1.86091,1.10139,4
-1.5035,7.61381,1
9.7341,-1.98016,2
9.13633,-2.16939,2
0.827967,1.52126,4
-1.69638,1.25384,0
2.82214,1.81473,4
8.51286,-1.4349,2
-1.24826,8.3516,1
1.35428,0.452168,4
9.70618,-0.874805,2
-0.772512,7.96951,1
-1.62894,8.43134,1
-1.49993,3.98379,0
1.96038,1.27655,4
1.59838,0.608553,4
10.1679,-2.22265,2
3.09617,0.457544,4
-0.456793,9.00634,1
10.5144,-2.317,2
2.32739,0.0722549,4
-0.874888,3.03385,0
2.43403,1.62167,4
0.968248,4.84627,3
1.78171,-0.257301,4
9.1395,-1.97883,2
9.31914,-1.83843,2
-2.05402,2.06163,0
8.10034,-1.90098,2
-1.51554,2.14585,0
-1.94269,8.26449,1
-0.772036,4.02981,0
8.68894,-2.9815,2
-1.29388,2.59113,0
-0.814504,2.68689,0
-2.12335,2.0095,0
-0.396902,4.45468,3
0.824722,5.04741,3
1.38809,3.83095,3
3.14945,1.31251,4
8.85479,-1.95649,2
8.75571,-2.22717,2
9.04605,-3.18615,2
-1.35043,8.17691,1
10.635,-1.59752,2
9.03277,-3.35354,2
-0.453182,7.28514,1
-1.08636,2.93428,0
-0.874431,2.81016,0
1.55859,0.771533,4
-2.71137,3.51371,0
-0.526418,2.76128,0
-1.25456,7.18391,1
-1.512,3.68746,0
2.03586,4.24443,3
-0.00444044,4.481,3
0.240313,4.47454,3
2.68125,1.64881,4
-1.14738,7.08685,1
-1.99666,7.96708,1
-1.80134,2.72905,0
-1.79581,3.19386,0
-1.36674,2.63278,0
-0.321929,4.4889,3
-1.28073,2.25196,0
8.59301,-1.823,2
10.2936,-2.25776,2
-2.04146,2.14321,0
-1.00102,1.95579,0
-2.51504,3.54688,0
0.866484,-0.0622328,4
-1.99011,6.57483,1
-1.2098,7.32432,1
-1.40839,7.62957,1
-1.41572,8.04919,1
-1.90476,2.25318,0
0.279506,7.96445,1
1.95248,1.77296,4
-1.16502,8.41625,1
0.738596,5.65636,3
2.64953,1.67675,4
-0.0648912,4.27437,3
-0.967428,3.14864,0
-2.95684,3.60053,0
-2.01551,2.5497,0
1.00373,4.19148,3
1.19394,4.47821,3
-1.27658,8.11495,1
-1.13358,3.15963,0
0.354871,4.72128,3
-0.827629,4.27549,0
1.99294,1.75007,4
-1.21479,7.38802,1
0.756939,4.86664,3
-2.9165,2.10211,0
-0.944971,2.93334,0
9.17803,-1.58682,2
2.57577,1.02729,4
9.56046,-1.9463,2
-2.00893,3.18946,0
0.80649,4.71705,3
2.89746,0.403299,4
9.68889,-2.12357,2
-1.71212,7.11265,1
1.22648,1.07323,4
-2.1831,2.78972,0
1.32402,3.50954,3
10.53,-1.92999,2
-0.890379,7.8933,1
-1.54677,2.56764,0
9.18582,-2.63798,2
-0.750168,3.77122,0
-1.01892,2.58372,0
9.33674,-1.47475,2
-1.04965,7.55955,1
-1.01699,8.8732,1
2.50646,0.573489,4
2.6791,0.901109,4
3.23537,1.29913,4
-1.06822,3.50485,0
2.12259,0.219771,4
9.51693,-2.86369,2
2.32826,0.115602,4
-2.24323,2.13967,0
1.44657,4.80965,3
9.75965,-2.96117,2
-0.823697,3.69212,0
-1.18818,8.056,1
1.53327,3.82484,3
-1.8085,7.41918,1
-1.01313,2.3942,0
-1.35801,7.64193,1
8.46975,-2.78699,2
-1.81128,3.07659,0
2.98747,0.962521,4
-1.42232,9.24279,1
-1.35989,8.1218,1
9.54074,-2.83582,2
9.03653,-2.75467,2
9.61028,-2.11159,2
1.05625,3.72401,3
9.24758,-1.38844,2
0.849904,2.81261,3
-1.61565,2.90808,0
9.28675,-1.30962,2
9.19517,-2.43397,2
9.78125,-2.71015,2
9.32009,-2.25721,2
7.8994,-2.81915,2
1.20279,1.41846,4
0.551355,4.0691,3
-0.450347,7.41865,1
-1.22796,7.98021,1
9.78846,-3.1781,2
0.3194,4.73225,3
-0.628555,2.33377,0
1.63784,1.27379,4
-0.610198,7.87464,1
0.376961,3.85971,3
-0.96645,8.39584,1
-1.39723,3.18645,0
1.73218,0.328834,4
10.3724,-2.18765,2
0.987705,4.67904,3
2.49063,0.569508,4
0.669187,3.7385,3
-1.15575,7.98428,1
10.0652,-3.75702,2
0.898361,4.02198,3
-1.38964,7.06062,1
8.42106,-2.4807,2
1.48151,0.394519,4
1.81333,0.528842,4
3.02959,1.4478,4
-0.51376,3.87977,0
-1.38254,6.99431,1
2.4938,0.267107,4
8.08879,-1.97101,2
2.43262,0.744956,4
-1.6761,2.66688,0
2.99331,1.04381,4
-1.59124,8.7997,1
9.76828,-2.86136,2
2.15551,5.61051,3
8.7591,-2.73916,2
-1.251,2.91428,0
7.80548,-3.35349,2
-2.6994,7.32733,1
-2.12787,9.00402,1
-0.554605,8.48976,1
-1.43884,2.44671,0
-0.41505,8.57915,1
9.38224,-1.97154,2
-1.78214,8.06371,1
-1.36787,2.29716,0
1.17167,1.04244,4
-2.11734,7.20335,1
1.2921,1.1778,4
1.92347,0.490572,4
9.37977,-2.03241,2
1.33129,0.844951,4
2.11532,1.27018,4
-0.609599,7.47572,1
9.13581,-2.47512,2
2.84973,-0.0246772,4
9.40969,-3.33956,2
2.75815,0.278016,4
-2.13391,2.45626,0
-1.6113,3.37349,0
2.59906,1.33524,4
1.20591,4.28324,3
9.60607,-2.19525,2
-1.50688,8.3591,1
-1.55282,2.0809,0
8.31984,-2.38437,2
-0.38564,7.19876,1
10.185,-1.95269,2
-1.12865,2.06159,0
0.814052,4.17749,3
0.534954,4.3149,3
-1.4954,2.48777,0
-2.17196,7.85974,1
1.56047,0.748644,4
-1.02856,8.99922,1
-1.19416,7.54999,1
1.90824,4.36816,3
1.0811,4.12735,3
9.36744,-2.25099,2
0.643054,5.41711,3
1.10603,4.14931,3
-1.74904,8.02773,1
2.22684,1.16507,4
-2.10156,7.45395,1
-1.77893,3.42147,0
0.14605,4.66217,3
2.1285,-0.034304,4
-1.41619,7.97843,1
1.24892,4.63367,3
9.6598,-2.23773,2
0.810655,2.8931,3
-1.18041,1.79887,0
1.7596,1.32282,4
-2.1196,3.81224,0
-0.201321,3.80337,3
0.195244,4.52577,3
0.135447,4.67572,3
8.43672,-1.93858,2
2.26519,5.06615,3
9.11293,-3.07235,2
2.13332,1.1739,4
1.10451,3.75927,3
-0.560956,8.3861,1
0.792652,5.25576,3
-0.650935,2.24982,0
2.05588,1.29364,4
1.85115,0.224912,4
9.48016,-1.56772,2
10.4312,-3.26989,2
1.9687,1.38572,4
9.33169,-3.37475,2
2.00391,-0.878269,4
0.364939,4.72223,3
-0.175184,5.1062,3
-2.50048,4.16939,0
2.77376,-0.110034,4
10.1983,-2.09364,2
-2.39214,7.82508,1
1.53992,2.24202,4
2.06328,1.50982,4
-1.56348,8.33066,1
9.214,-2.07686,2
-1.80431,7.25173,1
-1.93757,8.79566,1
-0.25575,3.17125,0
9.54278,-2.31197,2
1.11945,5.21968,3
-1.67971,8.07801,1
0.757237,3.22899,3
10.0283,-2.57033,2
-1.13465,7.67625,1
9.37436,-2.69791,2
0.790084,4.36664,3
1.93714,1.10509,4
-2.19368,3.00879,0
9.60758,-3.15816,2
-0.991303,7.79096,1
-1.16177,2.92951,0
-0.466258,7.68153,1
-1.47674,7.33822,1
-1.61084,8.75185,1
-1.34484,2.48398,0
-1.50962,8.67207,1
1.38215,4.07458,3
2.72038,0.989042,4
0.268775,5.08464,3
2.06136,1.27916,4
-1.95351,8.67896,1
9.1352,-1.17292,2
1.58183,4.64817,3
9.40081,-2.15894,2
-1.03601,3.38175,0
0.285907,5.83646,3
-1.14999,8.09757,1
1.72105,4.21025,3
9.78104,-1.87367,2
-1.97198,7.63101,1
-1.24776,1.81566,0
-1.75221,3.31735,0
2.54948,0.798125,4
2.69489,1.04056,4
-1.47708,8.60583,1
-1.48944,7.58978,1
9.58274,-1.42999,2
1.5179,1.19874,4
-0.718474,8.17253,1
-2.29332,6.94849,1
-1.3595,6.59231,1
9.35138,-1.98763,2
-2.27056,2.25313,0
1.58676,1.01962,4
8.85879,-2.1728,2
2.29233,1.42264,4
-0.980174,9.07083,1
2.32662,0.993473,4
1.99972,0.0236753,4
-1.91449,1.98662,0
8.93325,-3.16951,2
2.88297,1.27831,4
8.97567,-2.50564,2
9.34987,-2.73813,2
-1.78581,3.66824,0
-0.00290758,3.11413,3
2.76472,1.5236,4
9.41326,-1.67947,2
1.89434,0.665365,4
-0.563355,8.03347,1
8.89577,-2.61621,2
1.5081,5.65561,3
-1.6762,3.08006,0
8.9651,-2.63134,2
-1.12805,1.68929,0
-2.10877,7.82737,1
-0.706478,3.07222,0
10.3206,-3.34198,2
-1.22922,2.97874,0
0.351853,2.84906,3
-1.4412,3.22885,0
1.97289,0.850544,4
2.48502,1.23348,4
9.24627,-2.83396,2
1.88478,4.4424,3
-2.02369,2.86612,0
-0.733976,3.89327,0
8.6127,-2.75902,2
-0.469752,3.82592,0
8.24257,-2.30584,2
2.00572,3.75219,3
1.1621,3.86131,3
-1.74912,7.38156,1
-0.726984,7.95881,1
9.16429,-3.26229,2
9.6917,-2.55023,2
-0.916522,6.59085,1
9.26519,-2.41143,2
9.69815,-3.20243,2
0.487158,3.1095,3
7.8497,-2.57663,2
-0.353268,7.79688,1
1.07364,1.20848,4
8.98196,-2.72347,2
-1.11327,2.39973,0
1.17746,4.88019,3
9.1327,-3.03434,2
0.313117,4.28841,3
1.39178,0.361888,4
1.68987,3.49919,3
-2.59443,3.39503,0
-2.37957,8.2457,1
0.745342,4.3604,3
-0.944836,3.5054,0
1.67243,4.15724,3
7.91672,-1.08445,2
-1.19727,8.00479,1
0.425159,5.39932,3
-0.198693,8.01403,1
1.29432,4.04901,3
-1.00336,7.97788,1
0.0593742,8.01663,1
2.22447,0.737391,4
0.346954,4.78417,3
1.24521,4.79042,3
1.78514,4.39107,3
2.12565,1.4367,4
2.18423,1.70402,4
1.86379,0.519442,4
-1.4002,3.12314,0
2.46107,1.28214,4
10.0466,-3.32136,2
0.888144,4.85129,3
-1.90909,8.49143,1
-1.9206,2.97251,0
0.412289,4.41999,3
2.50467,0.878577,4
-0.477337,7.87713,1
0.222345,4.04068,3
9.63947,-2.63942,2
2.00798,2.46912,4
9.08191,-2.56961,2
-1.34388,2.98984,0
-1.11768,7.98418,1
9.76938,-2.33702,2
-1.24258,3.56254,0
-0.024711,7.66519,1
1.38635,1.22985,4
-1.38922,2.33275,0
9.92966,-1.70715,2
2.07516,4.79304,3
2.9176,1.43015,4
1.58235,-0.749382,4
-0.683153,8.63352,1
10.3774,-2.22098,2
8.79591,-2.78259,2
-1.30242,3.06512,0
-1.9518,2.84464,0
0.813069,5.00844,3
2.61219,0.766296,4
-1.15133,8.28235,1
1.45076,4.17772,3
-1.91391,7.92687,1
8.2439,-2.72489,2
2.7004,0.990928,4
3.06859,-0.0403091,4
8.84438,-1.99881,2
-1.46759,8.67539,1
-1.25464,2.95937,0
-0.493412,3.56549,0
9.10889,-1.85061,2
-0.719288,8.08512,1
-0.368496,3.60475,0
2.23704,1.32404,4
2.53267,1.1083,4
9.76741,-3.08195,2
-0.703392,7.41304,1
8.21402,-2.372,2
8.7431,-2.98908,2
8.83208,-2.87875,2
-2.64872,9.16002,1
-1.89538,2.94487,0
-1.51121,7.1913,1
2.91309,1.71796,4
-1.35238,2.72309,0
0.315404,4.69236,3
-1.3321,8.18257,1
-1.50694,3.56969,0
2.06164,0.909062,4
2.23744,1.48331,4
1.85233,1.00077,4
1.43646,3.68818,3
-2.09678,2.18952,0
-2.23575,2.95754,0
0.574675,4.78738,3
-0.297087,2.85582,0
-1.0921,7.11868,1
0.954126,5.04423,3
2.01432,1.2251,4
-1.59625,2.7849,0
0.475416,4.1712,3
1.15478,4.3302,3
-0.972182,2.78246,0
-1.58845,8.15986,1
0.651804,4.22958,3
-1.82145,3.66495,0
-1.18648,2.0139,0
-1.45016,2.26807,0
0.0204515,3.9,3
1.06377,1.41587,4
0.984214,4.23062,3
1.02584,3.81087,3
2.24831,1.59561,4
8.95259,-2.45843,2
2.94517,1.39967,4
-2.30888,4.15817,0
2.5909,1.19145,4
-1.20353,7.02826,1
2.33341,4.23371,3
1.25632,4.40045,3
-1.16115,7.01668,1
-1.31998,7.64677,1
0.724917,4.12561,3
-1.90499,7.30898,1
8.46825,-2.16388,2
-2.44887,3.34063,0
-2.05894,2.52499,0
-1.23588,7.52332,1
-1.3452,4.07472,0
10.6718,-2.22201,2
-0.905929,7.56077,1
-0.873457,7.6077,1
9.78152,-1.50877,2
-1.36478,2.42574,0
2.2222,3.81471,3
-1.9033,2.65519,0
-1.52972,3.47887,0
-0.246712,3.38094,0
1.53226,0.334994,4
0.935032,4.165,3
10.3765,-2.11032,2
3.44438,1.08253,4
0.111762,5.54338,3
10.6939,-1.65299,2
10.0969,-2.56064,2
3.61178,0.509313,4
0.504389,3.5979,3
-1.60609,3.43649,0
1.41942,4.07645,3
1.70356,3.91338,3
-1.175,2.21135,0
9.31771,-1.72037,2
9.11046,-2.90291,2
9.13265,-3.19948,2
-1.15527,7.82595,1
-1.97335,8.38772,1
10.6548,-2.57072,2
-1.21362,2.95139,0
9.30943,-1.42856,2
-1.03605,3.69895,0
-1.06691,2.96024,0
8.87581,-1.5305,2
3.19696,0.752017,4
-1.46811,1.76039,0
2.22763,0.287051,4
9.72252,-2.3608,2
2.6284,1.10358,4
8.79959,-2.2034,2
-1.21134,8.18559,1
-1.23755,3.30499,0
-1.57826,2.31924,0
10.3682,-2.49331,2
-2.07872,8.76915,1
-1.13773,8.53235,1
2.24993,0.875789,4
-1.14868,3.24064,0
-1.51982,8.63211,1
-1.32994,8.3498,1
0.529187,4.4438,3
-0.756786,7.73823,1
9.91319,-3.00022,2
-1.35312,7.79659,1
-1.74164,7.6984,1
-1.14768,7.38782,1
9.50534,-2.10518,2
0.70952,4.13273,3
9.40137,-1.39014,2
8.98852,-2.27605,2
-0.0256443,1.85189,0
1.26755,3.65902,3
2.73478,1.35869,4
1.55164,2.91055,3
-1.03833,2.6588,0
-0.646901,8.02125,1
-2.57798,7.47286,1
2.26937,0.68494,4
-1.61691,7.88585,1
1.35972,1.63565,4
2.76337,1.0924,4
-0.757667,2.76355,0
8.9218,-1.70091,2
-0.488716,7.89702,1
8.95109,-2.45257,2
10.0746,-2.40886,2
1.53055,4.22425,3
2.84231,-0.0186372,4
0.71303,1.33127,4
0.697589,5.39141,3
2.48276,2.17561,4
2.45352,0.742071,4
-1.20174,6.90154,1
2.48393,0.495308,4
0.719231,3.5781,3
-1.22045,3.39437,0
9.64856,-2.02896,2
0.854532,4.23786,3
-1.60177,8.02662,1
2.2561,1.17396,4
9.37855,-2.49709,2
-2.34439,6.61852,1
2.17856,1.04529,4
-1.87278,2.53158,0
8.55773,-1.95245,2
-0.934539,7.55568,1
-0.888317,2.0848,0
-1.65438,7.16921,1
1.82621,1.13397,4
2.94367,1.40586,4
0.894102,4.10346,3
3.01598,0.809746,4
1.64694,1.36537,4
1.16469,4.52751,3
-1.14369,7.7968,1
-1.04952,7.06612,1
9.36111,-1.57079,2
1.71993,1.80472,4
0.507778,4.73857,3
-1.98446,7.01125,1
-0.689291,8.09867,1
0.941788,4.06906,3
2.0159,4.71449,3
-1.26754,8.09246,1
2.66263,0.605515,4
0.924471,4.50414,3
0.632982,3.74422,3
1.14736,5.62971,3
0.434651,3.4631,3
1.38938,4.32174,3
2.31878,-0.115,4
0.386607,3.25287,3
9.05261,-3.20619,2
10.3526,-2.86228,2
-1.39517,3.11018,0
-1.83599,8.0498,1
-2.18909,9.25226,1
9.13739,-3.20873,2
1.93981,1.91858,4
-1.66704,3.54448,0
0.594387,1.27963,4
-1.28287,8.37589,1
0.450216,4.68155,3
9.3651,-1.47274,2
8.40239,-3.13336,2
9.52468,-2.96211,2
2.94992,0.375235,4
2.51227,1.54974,4
-1.04727,7.32241,1
-2.13351,4.02567,0
2.40764,3.59642,3
-1.14745,8.51409,1
3.43355,0.833167,4
-1.13776,7.95555,1
1.98894,0.179262,4
1.62249,4.16889,3
1.89722,5.2141,3
0.0398053,2.08722,0
-1.6716,7.83151,1
8.48693,-3.85951,2
-1.29766,8.08202,1
-0.19329,6.91204,1
8.57606,-2.7954,2
-1.48964,6.65267,1
1.6951,5.38283,3
2.64751,1.56005,4
1.43783,0.54805,4
-0.131417,8.28819,1
9.47853,-2.82025,2
9.47927,-1.71763,2
-1.22269,8.73091,1
9.37585,-1.49724,2
8.85642,-2.47982,2
-1.84335,3.14948,0
1.06098,4.02584,3
8.73227,-2.43989,2
2.75399,0.17479,4
-1.83828,8.42086,1
1.30454,3.3762,3
-2.40515,3.16386,0
0.762523,4.72469,3
-2.07084,8.34199,1
9.90951,-2.70269,2
-1.53596,3.93073,0
-0.530352,8.45022,1
10.4738,-1.39019,2
9.47614,-2.50188,2
1.25717,5.06562,3
8.53599,-1.82712,2
3.54473,0.343273,4
0.206826,1.29536,4
1.03211,5.495,3
8.66788,-2.66832,2
0.26025,4.43534,3
1.60175,0.173931,4
-1.62013,3.90911,0
2.16824,1.37749,4
9.40659,-3.22329,2
9.34441,-2.37271,2
-2.23646,7.49674,1
-1.11466,3.24884,0
-1.07822,7.82539,1
2.51147,0.629926,4
0.754172,3.72823,3
1.54215,1.01735,4
-1.38075,2.44147,0
2.91525,2.00941,4
9.30737,-2.16723,2
-1.14106,8.28756,1
-1.15523,2.40193,0
-0.622751,7.60486,1
-0.322711,7.43596,1
2.33041,0.388307,4
-1.56212,4.01692,0
-1.67265,8.58464,1
-0.670695,7.8414,1
-0.956683,1.87599,0
0.259278,4.00354,3
1.88035,4.06794,3
1.21595,4.01057,3
-1.01156,7.406,1
-1.58102,7.50112,1
-1.64485,7.98585,1
-0.712118,2.66995,0
1.01808,-0.211853,4
0.771371,4.9728,3
0.461649,4.38506,3
8.89379,-2.25287,2
0.790669,3.3686,3
1.9427,3.77501,3
9.51216,-2.5823,2
-1.80797,8.33764,1
-0.388414,7.65589,1
9.62524,-2.56163,2
9.23777,-2.5569,2
-0.459868,7.8374,1
-1.50083,2.82354,0
-1.15889,3.58743,0
9.70747,-2.37997,2
9.91896,-2.32119,2
-2.19518,2.67577,0
9.04952,-1.02463,2
-2.75522,8.10161,1
9.78031,-2.08313,2
-0.575732,2.93634,0
0.335641,4.5215,3
-1.29156,3.1491,0
-1.39303,3.193,0
3.43877,1.70964,4
-1.98389,1.64376,0
9.24888,-2.55409,2
1.49019,5.27982,3
-1.0354,7.94257,1
9.50581,-3.01432,2
1.30252,1.51583,4
-1.48983,7.78298,1
2.53155,1.72178,4
3.01413,0.896689,4
-2.26133,3.23725,0
-1.31709,2.34511,0
1.41806,1.19694,4
-2.32194,2.7566,0
-0.828708,7.59493,1
1.03166,1.07284,4
2.26652,1.06723,4
9.51384,-2.66558,2
-1.44903,8.26796,1
1.90393,0.448963,4
9.13457,-2.13263,2
3.07153,1.31819,4
7.48845,-2.60561,2
-1.23158,2.59359,0
-0.628901,7.97093,1
-2.3316,1.69341,0
-1.89358,2.37043,0
1.275,2.03799,4
-0.521276,7.90118,1
1.7873,0.797458,4
8.61555,-3.96781,2
9.95055,-2.23566,2
1.51812,2.49933,4
2.43544,1.32916,4
1.91019,4.7903,3
9.37056,-2.73287,2
0.843413,4.60913,3
-1.11932,7.74528,1
2.20204,0.703559,4
2.51844,1.90526,4
8.72114,-2.54955,2
-1.41016,7.37532,1
-1.52255,8.67859,1
2.60832,3.33552,3
2.09357,-1.21515,4
0.541438,4.28411,3
-0.611932,3.33415,0
-0.613182,7.42342,1
1.23103,1.11292,4
2.52287,1.20348,4
9.97612,-3.64364,2
0.78757,1.19827,4
1.54332,1.13048,4
-0.918542,6.36479,1
2.58164,1.4529,4
-1.60889,8.58526,1
9.57878,-2.05238,2
1.78831,-0.093262,4
1.80046,0.860827,4
1.37981,0.967983,4
1.35135,0.239733,4
-1.87371,2.75575,0
0.690457,5.08705,3
-1.26172,8.02461,1
1.00837,4.70656,3
2.1439,4.88962,3
-1.53187,3.06046,0
-2.40164,3.66236,0
2.65213,0.828455,4
10.2359,-2.64872,2
-0.898313,7.21246,1
1.60296,5.2838,3
-1.8749,8.91377,1
-2.26128,7.81868,1
9.1337,-3.02186,2
-1.92895,1.8848,0
1.43541,4.40167,3
8.69693,-3.11814,2
-2.35593,2.75263,0
-1.36226,2.93646,0
1.65141,1.02688,4
-1.59067,6.14651,1
8.86715,-1.78187,2
9.25149,-1.19181,2
-1.90828,7.37306,1
2.04661,0.338929,4
-1.68705,2.51616,0
0.683178,4.83355,3
2.43668,1.20465,4
-2.07534,7.80177,1
-0.662304,3.40229,0
-1.44648,2.19065,0
-0.292292,8.34263,1
2.31775,1.36626,4
-2.06407,7.44585,1
9.01529,-1.78371,2
1.10085,1.08888,4
-0.194224,3.6635,3
8.5208,-1.90035,2
1.19119,3.88879,3
-1.36693,7.38211,1
1.21818,0.6654,4
-1.85968,7.67966,1
0.826916,4.00773,3
-1.58773,2.73261,0
-1.33765,7.01477,1
1.775,-0.132217,4
-1.19997,8.03804,1
1.75041,4.15586,3
1.85651,1.33453,4
1.6851,3.92465,3
0.305796,4.26615,3
8.94727,-2.05048,2
-1.9642,7.86766,1
0.454337,4.17384,3
1.98102,1.29378,4
8.59859,-1.44971,2
-1.3571,2.35434,0
0.954824,4.5054,3
0.250061,3.16633,3
-0.244764,7.88819,1
-1.49735,1.96954,0
0.914808,3.9319,3
9.04313,-1.31612,2
-0.368271,6.32561,1
0.220398,4.32096,3
-2.09098,3.69754,0
9.34678,-2.50685,2
3.01663,-0.0828589,4
8.40426,-1.99602,2
-1.59828,6.8392,1
1.96893,1.48227,4
-0.861197,8.0137,1
1.80866,0.616277,4
1.40674,1.31728,4
9.61874,-2.30909,2
0.600137,5.14316,3
1.15563,4.66899,3
-1.41938,6.63142,1
-1.51057,2.41313,0
9.29243,-1.71704,2
-0.946441,2.24439,0
0.992878,3.68595,3
1.83006,4.54144,3
1.43627,4.51756,3
-1.61542,7.79545,1
0.193236,2.61573,0
-1.23815,3.5822,0
9.6979,-3.11634,2
-1.71632,7.19265,1
-1.78263,9.34015,1
-1.19879,2.80177,0
-1.31598,3.51887,0
0.749606,3.84835,3
-0.389574,2.85565,0
-1.85717,8.5569,1
-1.65363,8.13138,1
8.97866,-3.18339,2
1.80715,1.20241,4
10.2133,-2.10712,2
1.05661,3.81678,3
-1.62395,8.84133,1
9.24702,-1.29631,2
2.73264,0.158334,4
-1.48209,8.07628,1
2.34501,1.3039,4
1.57938,0.915111,4
1.3302,4.08547,3
1.79192,4.72143,3
-0.186148,2.75492,0
-1.16086,7.09225,1
-1.78812,3.87226,0
-0.77081,8.67919,1
-1.52473,7.10943,1
8.97859,-2.10635,2
8.80047,-2.13677,2
-0.33382,3.16833,0
-1.56924,3.58341,0
-1.82927,3.58822,0
0.964204,4.93278,3
3.11769,0.431242,4
-1.11485,3.23154,0
-1.07424,8.22882,1
2.8647,0.718124,4
0.821993,1.08862,4
-1.37422,7.53714,1
1.71932,2.72541,3
1.45298,0.836771,4
-1.91501,3.20458,0
10.1207,-2.0471,2
-0.991826,3.96497,0
-1.0636,6.8483,1
0.744816,0.617852,4
9.40149,-2.37636,2
-1.74466,7.82805,1
-0.078261,3.83391,3
-2.23572,7.64373,1
9.71272,-2.17466,2
0.981689,1.38879,4
-0.239668,3.41095,0
1.74623,1.2838,4
9.25271,-2,2
-1.62822,6.97716,1
8.69871,-1.53896,2
-1.332,7.76765,1
1.33589,4.15,3
-1.7136,3.47805,0
7.9782,-2.29093,2
9.29897,-1.90845,2
2.83854,0.930662,4
1.50756,1.25904,4
8.82779,-3.12398,2
-1.8942,3.37836,0
9.23353,-2.31295,2
-0.681052,2.42927,0
-1.78658,6.76219,1
1.34647,3.35909,3
9.00967,-1.95599,2
2.04606,0.712818,4
-1.68246,1.83621,0
9.22114,-2.94936,2
2.14696,2.01522,4
2.26627,0.883334,4
9.16573,-2.96636,2
2.69021,1.03177,4
9.25164,-2.98035,2
2.30089,0.949973,4
8.66006,-2.51513,2
-2.2998,6.95593,1
9.40933,-1.69152,2
-1.39668,8.8615,1
9.04897,-1.59718,2
9.22243,-2.71433,2
0.805888,1.53203,4
-1.56448,7.71427,1
-0.0773425,3.42579,3
1.88,1.12354,4
1.24245,4.82042,3
1.89992,-0.0527214,4
8.50133,-1.8841,2
9.62339,-2.02639,2
10.8067,-2.175,2
-1.70376,9.06502,1
-2.21747,8.12154,1
8.56268,-1.66301,2
-1.06864,8.42647,1
-1.28464,1.52391,0
1.5759,1.27719,4
8.8215,-3.34237,2
-1.70891,8.24318,1
1.80149,2.06228,4
3.33473,1.47764,4
-1.84896,4.00137,0
-2.26226,1.87763,0
-2.86093,7.42324,1
2.24645,0.94254,4
-1.4271,9.0486,1
-1.71208,3.52781,0
-1.17439,7.77368,1
9.10801,-2.66442,2
-1.58089,3.60434,0
0.932748,5.0524,3
-2.2521,7.46563,1
0.463126,5.05812,3
1.66988,-0.152487,4
0.105127,4.53311,3
2.2603,1.73445,4
-1.85395,2.38743,0
1.88258,3.9609,3
0.394918,3.89897,3
1.57521,0.607923,4
-1.59514,2.81215,0
9.36525,-1.53922,2
-1.48123,7.57642,1
-1.17349,8.60208,1
-0.554606,9.1208,1
-1.74306,1.96342,0
2.17914,1.37174,4
2.97528,2.04384,4
9.18545,-2.49857,2
-0.798399,4.17692,0
-2.56742,3.67194,0
9.44677,-2.46056,2
0.37503,5.36301,3
-1.28237,1.9861,0
9.90061,-2.8666,2
0.66361,5.43369,3
9.50671,-2.2378,2
-1.36954,3.80599,0
2.43151,1.25032,4
0.945426,0.391497,4
2.15301,4.26044,3
8.85336,-2.74841,2
-1.60238,8.05234,1
10.2999,-1.91892,2
1.46579,0.866504,4
8.49033,-1.92857,2
-0.164785,5.53932,3
-0.824973,4.49367,0
-1.69352,8.57823,1
-1.4184,8.42265,1
8.99143,-2.73142,2
0.0505172,4.06273,3
10.145,-1.99371,2
-0.578875,7.37511,1
0.987924,4.15542,3
-1.70848,8.05344,1
0.160554,4.66069,3
-1.18306,3.19956,0
8.42874,-2.89118,2
-1.18664,7.88334,1
-0.660585,7.22993,1
0.346027,4.45689,3
-1.29718,3.53599,0
-1.46558,8.09671,1
0.013427,5.17902,3
2.7449,0.521911,4
2.48998,0.0170659,4
2.13569,-0.343486,4
1.99463,4.94729,3
0.225345,4.81828,3
0.987609,0.352963,4
1.5896,4.05333,3
-2.3664,2.72587,0
0.60589,0.648328,4
-1.68668,7.43465,1
1.92916,1.14336,4
2.04391,3.85557,3
0.350559,3.59233,3
0.84703,3.4836,3
-2.05016,8.03682,1
0.95218,4.13793,3
-1.53999,3.71139,0
-1.29481,3.45548,0
-1.67888,8.33608,1
10.0261,-1.62552,2
1.42739,1.05504,4
-1.30486,1.84475,0
1.71279,1.19399,4
1.66725,-0.561634,4
-1.5385,4.0175,0
-0.544825,7.66872,1
2.65945,1.40367,4
2.47116,-0.0177698,4
0.846884,4.60224,3
