x,y,color
0.970684,3.15682,1
1.68572,4.92972,1
1.37694,0.511636,0
0.906273,4.00323,1
0.76367,4.01379,1
2.18789,0.744288,0
0.617354,3.76162,1
1.44408,0.849635,0
1.58405,0.747588,0
1.78183,0.637404,0
1.04315,0.145997,0
2.11809,-0.0794026,0
1.87889,0.106788,0
2.25096,0.761385,0
2.34977,1.51762,0
2.32652,0.66002,0
1.82414,1.2368,0
1.0347,3.3392,1
0.134746,4.79659,1
0.573733,4.92623,1
2.12173,0.814099,0
1.62906,1.56609,0
1.82607,1.3054,0
2.94385,0.642411,0
-0.398698,4.20559,1
1.37195,3.59104,1
2.18152,4.68715,1
1.99003,0.301634,0
-0.0751765,4.52363,1
-0.0989587,4.63075,1
1.60764,0.871353,0
0.946691,4.04862,1
1.13536,3.79915,1
-0.0535181,4.0297,1
1.61302,4.26907,1
2.08638,1.70759,0
1.61451,5.24772,1
1.34547,3.89816,1
1.96827,4.85385,1
1.02815,1.4989,0
1.84385,4.37807,1
0.700404,3.39529,1
1.56169,1.01552,0
1.20509,4.39856,1
2.92087,1.82561,0
2.5921,0.988351,0
1.92232,-0.207661,0
1.88427,1.15614,0
2.27852,1.2822,0
1.6598,1.02441,0
2.10612,5.20337,1
1.54388,-0.0369446,0
0.798364,4.78763,1
-0.0172261,4.24765,1
1.30741,4.2352,1
0.96866,4.09238,1
0.740774,4.13694,1
1.35494,1.58693,0
1.78213,4.6406,1
1.25315,4.2759,1
1.26829,3.31508,1
0.571394,4.6474,1
1.20413,4.01845,1
2.13033,0.300245,0
2.4124,0.0952593,0
1.12091,3.92863,1
0.525889,4.65568,1
2.3507,1.63435,0
1.00175,4.01751,1
0.734357,4.87343,1
1.87427,0.0321683,0
0.752739,0.386445,0
-0.243702,4.37761,1
0.0449212,4.82163,1
2.49104,3.99309,1
2.96649,1.13618,0
2.17153,0.782117,0
-0.318571,5.09492,1
1.16774,4.48815,1
2.07299,0.790445,0
2.0009,1.7887,0
2.92841,0.625046,0
2.54543,0.421236,0
2.11051,1.02522,0
-0.198946,5.07635,1
2.46818,4.44864,1
2.15691,4.5724,1
2.51721,0.824119,0
1.18503,1.21897,0
-0.268821,4.59626,1
1.46265,3.65348,1
1.18257,3.90727,1
2.45008,0.369049,0
1.4801,0.625082,0
1.922,1.02609,0
2.45283,0.82248,0
1.93996,0.0519244,0
1.31875,3.89879,1
0.970108,4.24698,1
1.83557,1.65307,0
2.07469,4.38858,1
1.54518,5.06854,1
1.36122,0.295013,0
3.05382,1.12647,0
1.51635,1.10261,0
0.229349,4.63918,1
0.520105,4.98488,1
1.44489,1.16506,0
2.18937,4.87078,1
0.914271,4.22928,1
1.45958,0.611249,0
2.32581,0.298074,0
0.901003,5.0382,1
1.55605,4.42993,1
1.44567,0.70276,0
0.0843731,5.17711,1
0.0716115,4.00271,1
1.98383,0.105268,0
1.56834,1.11192,0
1.93508,1.30844,0
0.92706,3.56041,1
0.620687,5.24199,1
2.01798,1.23029,0
1.88187,0.928526,0
1.33657,0.562194,0
1.98167,0.929067,0
2.59723,0.509624,0
1.42216,3.90102,1
1.54794,4.1848,1
1.85836,4.70797,1
0.840517,0.461467,0
0.305796,4.26615,1
1.71925,1.52256,0
0.81309,1.57152,0
1.57673,-0.0363783,0
2.90423,1.27284,0
2.26008,0.405742,0
1.41789,1.50806,0
1.52697,0.662907,0
1.85055,1.82556,0
1.19961,4.45408,1
1.33442,4.92143,1
1.46832,4.29253,1
1.10022,1.05119,0
1.55792,3.48364,1
1.63394,4.18541,1
2.43269,0.810774,0
1.87815,1.24617,0
1.76437,1.75705,0
3.32291,-0.184667,0
1.17344,3.54139,1
3.04203,0.49656,0
-0.214498,3.92123,1
1.77149,0.138635,0
1.16655,4.10928,1
1.38271,4.83904,1
0.647649,3.95392,1
1.88989,0.852297,0
1.35293,4.42541,1
1.83266,0.903798,0
0.990532,2.85753,1
-0.166942,5.36191,1
2.4337,0.661722,0
1.37983,0.669561,0
2.98028,1.1352,0
1.02562,3.47986,1
1.09691,4.67789,1
1.35325,1.54581,0
0.949368,-0.252396,0
3.08798,0.889292,0
2.47688,0.0999628,0
1.41448,4.96653,1
1.2215,0.14471,0
0.972838,0.387467,0
0.61387,3.65925,1
2.81919,0.31532,0
1.97674,1.03349,0
1.95548,1.75854,0
2.6364,0.768238,0
1.3594,4.70364,1
2.42455,0.574633,0
1.04798,0.987383,0
1.71119,4.3427,1
1.61566,1.24473,0
1.04041,4.39627,1
1.04299,4.78379,1
0.0770361,3.99187,1
1.96586,0.686616,0
1.61623,0.282484,0
1.80469,1.43069,0
0.367692,4.14024,1
0.245839,3.97731,1
1.34086,1.42746,0
2.28114,1.63086,0
1.27725,1.60614,0
0.782224,5.45849,1
2.03201,5.08468,1
0.930827,4.99882,1
-0.107292,4.29219,1
1.46713,5.08485,1
1.85788,0.868018,0
0.712144,3.23706,1
1.5029,1.0343,0
1.36084,4.8598,1
2.31256,0.0024056,0
1.06474,3.37197,1
1.02102,3.65753,1
0.865238,3.8192,1
1.90031,0.416335,0
0.782622,4.24888,1
0.95608,4.79541,1
1.61883,5.12466,1
0.495511,4.98933,1
1.7572,5.12691,1
1.47144,3.92353,1
0.767229,3.61563,1
1.53971,4.0936,1
1.22832,3.37893,1
1.71792,4.39065,1
1.7195,1.45429,0
2.02575,1.04757,0
1.90782,1.02941,0
1.4384,0.650898,0
1.52715,4.12832,1
3.40245,0.643178,0
1.57488,1.02957,0
1.54051,1.21806,0
1.60409,4.4752,1
0.919246,-0.0436354,0
1.51064,0.964497,0
2.00749,2.32825,0
1.11802,3.95787,1
1.66461,1.39566,0
1.22313,1.03154,0
0.937999,5.0255,1
1.06025,5.29299,1
2.1179,0.948216,0
1.46284,0.0912782,0
2.24114,-0.0225775,0
1.38838,5.09888,1
-0.00246163,4.1229,1
2.09129,1.38273,0
1.4346,3.82481,1
1.58816,0.146808,0
-0.240522,4.31889,1
2.0002,0.546628,0
3.16165,1.42298,0
1.24174,1.84268,0
1.82305,0.747103,0
0.402322,4.66255,1
0.862101,5.55255,1
0.645901,4.16788,1
1.38166,4.56562,1
1.35306,0.510777,0
2.94128,1.33651,0
0.566865,4.57954,1
-0.692316,3.86835,1
2.10237,1.49866,0
2.74199,0.445815,0
0.314531,3.94132,1
2.187,1.08996,0
1.39076,0.796902,0
1.2893,2.93449,1
1.34427,4.80518,1
0.217721,3.84333,1
1.25367,4.3817,1
2.10812,0.21747,0
0.812416,4.05489,1
2.21153,1.29213,0
1.2494,1.2248,0
1.68801,1.66396,0
2.21946,3.98645,1
1.76857,1.79809,0
0.868799,4.00687,1
1.4299,1.23822,0
3.31019,0.817475,0
1.49394,4.07107,1
2.22963,0.0812705,0
-0.231069,3.87929,1
2.01578,1.30596,0
2.21143,0.349689,0
2.48023,4.02206,1
1.29755,4.5706,1
1.15257,4.75806,1
1.97055,1.03106,0
0.758097,5.04887,1
2.96879,1.34107,0
1.42282,4.14965,1
1.89483,4.35926,1
1.25418,4.17432,1
2.5586,1.96913,0
0.468504,4.04341,1
1.16971,1.9545,0
2.57342,0.110998,0
2.38778,1.50556,0
2.68048,1.01723,0
0.795011,3.20908,1
1.63614,4.77351,1
3.15543,1.1331,0
2.27985,1.84347,0
2.47483,0.580194,0
1.00345,4.23339,1
1.09114,4.83209,1
0.936601,4.05029,1
1.61104,4.66692,1
2.61711,1.19732,0
0.891926,4.9883,1
2.1209,-0.543486,0
2.00742,0.641388,0
0.98224,4.34142,1
1.54798,3.92034,1
0.866527,4.84154,1
0.679137,3.75571,1
1.67243,4.15724,1
1.22191,4.14842,1
0.921804,1.78035,0
2.56889,0.981302,0
1.54662,1.44758,0
0.958802,5.42272,1
1.42787,0.998562,0
0.286249,3.15538,1
-0.856003,2.06334,1
2.13201,0.247847,0
1.06988,0.57101,0
0.688393,4.32022,1
2.07666,0.48843,0
2.36451,0.868018,0
3.06771,0.525772,0
2.00319,0.657682,0
1.82432,0.288268,0
1.19624,4.69718,1
0.687865,4.32624,1
1.95621,0.962741,0
1.36276,1.7057,0
2.09636,1.56557,0
1.40376,5.58174,1
1.53074,4.86398,1
1.37309,3.754,1
0.75916,4.13819,1
1.50052,3.57868,1
1.09411,4.89877,1
0.441664,4.28763,1
1.72998,4.75681,1
1.70137,1.17904,0
1.63247,4.5975,1
1.43418,1.68606,0
0.832081,4.17007,1
0.739429,3.97249,1
1.4479,3.94415,1
2.01257,0.330395,0
2.26086,0.321745,0
2.81014,2.00959,0
0.510423,3.74847,1
2.9624,2.20284,0
1.67785,1.52678,0
1.92821,0.4861,0
1.83343,5.22719,1
2.02453,4.64149,1
1.24885,4.74312,1
0.109552,3.99108,1
0.214502,5.09967,1
2.4535,1.38759,0
1.08818,4.85985,1
1.22289,1.43406,0
1.1574,4.3255,1
1.94078,3.22234,1
0.427961,3.85283,1
1.72654,3.60053,1
1.98129,-0.369332,0
0.485109,4.14055,1
1.71139,2.05281,0
1.11349,5.20698,1
0.629562,0.759733,0
1.22731,4.58294,1
2.13212,3.89064,1
1.91389,0.122824,0
0.891847,4.1472,1
2.27093,1.15258,0
1.89222,4.52546,1
1.51995,5.24133,1
1.21065,0.238649,0
2.78759,1.19159,0
0.554998,4.72271,1
2.70857,1.19762,0
1.68811,0.857652,0
0.388434,3.69044,1
2.58424,1.14732,0
2.86793,0.827186,0
1.27953,3.93969,1
2.09929,0.0976443,0
0.288999,4.38217,1
2.06575,2.89008,1
1.31448,4.85623,1
0.95763,4.274,1
1.80355,0.192121,0
1.11306,3.54581,1
1.91052,1.0798,0
1.04756,3.36019,1
1.57261,4.69755,1
1.31248,1.53803,0
2.92665,0.478086,0
0.808275,4.0313,1
2.11344,0.633156,0
0.970842,4.69064,1
0.853849,3.73514,1
0.427033,4.46883,1
3.60228,-0.521078,0
1.61372,1.58743,0
2.04903,0.519557,0
0.957469,4.2866,1
2.20205,0.725671,0
3.04274,0.277949,0
1.04691,4.55263,1
2.77184,0.540455,0
1.67069,2.15516,0
1.69119,-0.180147,0
0.834896,4.31932,1
1.94544,1.06922,0
0.439368,4.2378,1
0.358367,4.57364,1
0.382584,3.34197,1
1.2708,3.82572,1
2.38646,0.289785,0
2.42537,1.35011,0
1.50893,0.670855,0
1.79619,1.69439,0
2.44925,1.75631,0
1.55489,0.656086,0
0.941081,4.9642,1
1.71462,-0.193701,0
2.47307,1.11076,0
2.3854,1.07114,0
0.966869,4.35288,1
0.328362,5.7757,1
2.12689,0.885292,0
1.92895,1.00824,0
1.66262,4.47405,1
2.60148,1.7348,0
1.99449,1.1447,0
0.726989,3.99227,1
2.44832,1.67915,0
1.14452,4.09444,1
2.10252,1.76626,0
0.831058,5.21474,1
1.23517,5.23445,1
-0.207511,4.08069,1
2.15526,1.02458,0
1.43922,4.11447,1
1.32309,4.72566,1
0.881187,4.37919,1
0.881387,3.01177,1
0.601254,4.06955,1
1.48736,0.795922,0
2.20118,1.45311,0
0.712467,1.80068,0
0.743084,3.91571,1
0.678815,3.71173,1
1.99465,0.996236,0
0.880306,3.80461,1
1.70345,0.892861,0
0.426507,3.74084,1
1.35261,4.29697,1
1.81151,4.53957,1
1.58123,1.8827,0
0.843641,4.31257,1
2.15664,1.84938,0
1.86236,1.2902,0
1.12412,4.41732,1
2.34342,1.32867,0
2.04268,4.36862,1
2.01833,4.60898,1
1.29899,0.660437,0
1.73389,3.49622,1
1.64989,1.19358,0
1.48227,1.36814,0
1.22017,5.6482,1
-0.191152,3.75612,1
1.49102,4.98845,1
0.858312,4.29507,1
1.05776,4.50151,1
2.3715,1.44496,0
1.55435,1.54712,0
1.5112,0.246623,0
2.25069,0.973502,0
1.80508,0.939976,0
2.4717,1.9002,0
1.25534,4.08084,1
1.97183,0.452629,0
1.97149,1.38356,0
1.83655,4.48458,1
1.52815,0.0414104,0
0.78767,4.482,1
0.190511,4.17917,1
0.602536,4.21973,1
3.23569,1.29528,0
1.76421,0.712801,0
1.1403,4.52653,1
1.98538,0.544352,0
1.2268,4.63838,1
0.981447,4.61999,1
-0.130974,2.74443,1
0.734379,3.34007,1
3.0199,-0.0558672,0
2.26618,1.24957,0
1.72275,1.07576,0
1.04699,0.365757,0
2.20206,0.979949,0
2.04671,-0.29071,0
2.33138,1.01531,0
1.04981,5.02188,1
1.96634,0.559647,0
1.69591,3.75363,1
2.06602,0.648358,0
1.17044,4.1692,1
1.94403,-0.345491,0
0.758897,0.463029,0
2.49431,4.42875,1
2.70976,0.29379,0
1.26358,4.5833,1
1.4735,4.0765,1
0.343959,3.23382,1
0.410918,3.6127,1
2.80401,1.7286,0
1.31388,4.39726,1
2.21463,1.32457,0
0.526186,4.53715,1
2.24539,1.50544,0
1.55542,4.58979,1
1.6583,0.562944,0
1.76201,1.03547,0
0.531072,3.47569,1
1.28049,4.31498,1
2.2621,0.722529,0
0.257884,5.33441,1
1.26472,0.705143,0
2.17131,0.208298,0
1.14355,1.363,0
0.472491,3.48284,1
1.07914,4.88795,1
1.30908,1.40504,0
1.39776,0.243811,0
0.937843,5.25479,1
0.492884,3.98006,1
2.17904,1.92525,0
0.628605,4.56014,1
1.88009,0.416993,0
2.18914,1.78735,0
2.1157,0.467293,0
0.406069,3.92685,1
0.990225,3.30574,1
2.30632,1.41022,0
1.26509,4.88245,1
1.18318,2.84154,1
1.43556,3.6293,1
2.42305,1.16577,0
2.3835,0.537197,0
0.927194,5.07608,1
3.44707,1.07803,0
2.84724,0.75031,0
2.00137,1.17145,0
1.69102,0.508267,0
1.98285,1.43709,0
2.04146,0.493443,0
0.339256,-0.252849,0
1.44908,1.66217,0
2.24557,0.287264,0
1.11838,4.64319,1
0.767823,3.7596,1
0.387696,3.67468,1
1.09712,5.66858,1
2.0631,0.667602,0
1.81839,0.677702,0
0.885524,4.82128,1
1.46118,4.39046,1
0.424397,3.88437,1
1.53579,4.13408,1
1.62166,1.37631,0
1.7156,4.89987,1
1.19465,3.18174,1
0.344905,3.34289,1
1.90902,1.55106,0
2.28514,0.824417,0
-0.561076,4.26332,1
2.42892,0.952812,0
2.35151,0.588532,0
2.65343,0.803862,0
2.00383,-0.0985527,0
0.958698,4.5808,1
0.846858,3.13964,1
1.41896,4.62132,1
1.55416,4.23864,1
1.7187,0.838117,0
1.11256,0.679389,0
0.771506,4.00099,1
2.77937,1.74413,0
0.438781,4.63278,1
1.40089,3.71751,1
1.07579,5.10127,1
2.25705,3.74782,1
2.53622,0.977168,0
1.52059,3.79652,1
0.0761575,4.55281,1
3.37529,1.72657,0
1.55825,3.48612,1
2.26536,0.760517,0
1.83159,-0.0794527,0
1.29794,4.88178,1
0.943536,4.40104,1
2.14987,1.33316,0
1.3846,4.24434,1
2.31589,0.74148,0
2.29061,1.12889,0
1.24731,3.49507,1
2.13887,1.38119,0
1.732,0.866237,0
1.01375,3.80742,1
1.38079,4.63689,1
1.24413,3.61758,1
0.547793,4.22738,1
1.41295,0.380631,0
0.577239,3.99461,1
2.87802,1.9695,0
0.0508972,4.82108,1
1.14466,1.14145,0
2.98023,0.48318,0
1.73074,1.27485,0
0.283541,4.30204,1
2.67045,-0.333102,0
1.00759,3.11941,1
1.75718,0.971833,0
2.75153,0.248302,0
2.296,2.12507,0
2.26694,0.375777,0
0.260315,4.51395,1
2.25971,0.476878,0
-0.150033,5.1939,1
1.10839,3.33323,1
0.785585,5.09319,1
1.64176,4.01936,1
1.99438,5.17115,1
2.48438,0.728196,0
0.0298403,4.76193,1
0.808455,4.64928,1
0.684646,4.61848,1
2.51489,0.424645,0
1.65142,0.982574,0
1.56645,4.25242,1
1.87367,0.915214,0
2.08059,2.09755,0
1.33859,4.69232,1
0.785861,4.19703,1
1.75144,4.53187,1
1.42077,1.50139,0
1.62587,4.21403,1
0.976831,3.94233,1
2.05143,1.11027,0
1.48141,1.50128,0
0.583652,4.97828,1
0.12414,5.00335,1
-0.367231,4.24486,1
0.880878,4.4142,1
0.355964,4.96812,1
1.6646,3.48247,1
1.39537,4.73668,1
1.74724,0.705153,0
-0.232755,4.35532,1
0.981689,0.408154,0
2.07895,1.40915,0
1.52444,0.640241,0
2.76577,1.561,0
1.3263,4.6179,1
0.144239,4.3845,1
2.30637,0.159383,0
1.53334,4.21103,1
1.69601,4.07766,1
2.15248,3.95551,1
2.89364,0.690264,0
2.18887,0.361797,0
2.69443,0.0673543,0
0.66602,5.13696,1
-0.0208281,4.41179,1
2.35037,2.04621,0
2.18289,1.31031,0
1.7039,4.3263,1
1.01411,4.92816,1
1.46968,4.61901,1
2.06876,1.91922,0
1.85824,4.28291,1
1.29712,0.919392,0
0.974345,4.12233,1
2.67974,0.816059,0
2.91767,0.589468,0
2.37777,0.64741,0
1.2611,5.24372,1
1.86744,3.94093,1
1.51946,3.38002,1
0.377528,3.19335,1
1.27453,5.06319,1
0.83251,4.91396,1
2.51435,1.25467,0
0.762185,2.95244,1
0.527108,4.45007,1
1.74402,5.17437,1
1.91029,0.981536,0
1.2597,1.25459,0
-0.495135,3.746,1
2.83267,2.31556,0
1.0025,4.92011,1
1.82909,3.46702,1
2.88965,0.604288,0
1.59227,3.72738,1
1.80604,0.958678,0
2.50906,0.829754,0
1.88253,4.61446,1
0.322737,4.09607,1
2.17361,0.374388,0
2.42568,1.03555,0
1.85458,0.860563,0
1.16537,1.07913,0
0.83275,5.29802,1
1.12148,5.21247,1
1.41942,4.07645,1
0.401155,4.33092,1
1.15987,1.01522,0
2.13742,1.57472,0
2.18224,4.45329,1
2.89941,0.298829,0
2.87441,1.24957,0
0.939679,4.8063,1
1.92123,1.81111,0
1.75635,4.99905,1
1.89124,4.72006,1
2.07866,3.28217,1
1.44207,0.713704,0
1.0611,0.814688,0
1.85954,0.724303,0
2.19218,1.06171,0
1.13354,3.94831,1
2.4263,0.684542,0
1.81591,3.7416,1
1.05263,0.866923,0
1.58328,0.459708,0
1.10517,3.9225,1
1.44017,4.5148,1
1.44913,4.12454,1
1.22905,4.07146,1
1.22492,3.0621,1
1.77419,0.406584,0
1.17341,4.43554,1
0.431017,5.30173,1
0.172755,2.99638,1
1.04502,3.43537,1
1.27304,4.11608,1
3.07994,0.0484932,0
1.89522,0.892079,0
2.10393,0.942236,0
1.42766,0.884441,0
0.538814,3.85007,1
3.20057,0.213389,0
1.3575,4.55169,1
0.428043,4.6169,1
1.53131,5.18943,1
1.44761,1.89278,0
2.11096,0.630703,0
0.815517,4.43544,1
2.78707,0.171646,0
1.17494,4.16398,1
1.61113,1.07186,0
1.42701,4.38021,1
1.79955,1.1685,0
1.48128,1.36551,0
2.85862,0.818576,0
0.940539,4.24435,1
1.29849,4.13169,1
2.33463,1.54002,0
1.36709,4.63322,1
2.42444,1.71075,0
0.896762,4.32145,1
0.83212,4.23598,1
1.68215,3.34005,1
1.03411,4.17586,1
0.550932,5.0902,1
1.30289,3.86787,1
2.02272,1.6485,0
2.07153,1.11042,0
2.81984,0.737178,0
1.83451,0.653348,0
1.52223,4.58433,1
1.41204,0.644704,0
1.0199,3.41666,1
1.2373,2.75949,1
2.6715,0.15839,0
1.09995,3.92787,1
1.15521,3.63809,1
2.3171,1.55023,0
1.16793,4.22112,1
0.807886,4.44682,1
1.31019,0.658756,0
0.717415,4.61922,1
0.924275,5.3057,1
1.51354,1.12734,0
1.42051,4.73944,1
0.788857,5.20854,1
1.74601,0.949864,0
1.66995,4.0701,1
1.11001,3.00937,1
0.834479,3.36014,1
2.24864,4.51795,1
2.3012,1.40234,0
2.39692,0.974345,0
0.871733,3.98976,1
1.28089,3.75748,1
1.83234,1.31327,0
0.522796,4.94653,1
1.61377,4.18965,1
2.3514,0.814125,0
1.05037,3.73022,1
1.01251,1.07997,0
1.92365,1.2645,0
1.57014,0.85257,0
1.93992,0.559289,0
2.28111,4.0991,1
2.47797,0.658107,0
1.04507,4.22133,1
1.01691,4.33891,1
2.71006,0.971634,0
1.12475,5.30776,1
1.69312,0.506401,0
2.47777,-0.706965,0
1.04372,5.2751,1
0.690571,5.38177,1
3.22324,0.320049,0
0.969377,4.09921,1
2.9884,1.23664,0
0.398804,4.94993,1
2.75912,0.116885,0
2.00678,4.162,1
0.94259,4.30296,1
0.767493,3.49175,1
1.55119,2.73456,1
0.415194,4.53288,1
0.71948,0.0311014,0
1.21999,4.84566,1
2.61263,0.745766,0
0.775754,3.7617,1
0.342107,4.30985,1
1.59057,3.09866,1
0.170758,4.46958,1
0.403666,4.78622,1
1.55887,4.21857,1
2.79612,0.0852048,0
2.33213,-0.0989173,0
1.96045,1.12088,0
0.213585,3.66201,1
0.574675,4.78738,1
2.7826,1.72255,0
1.83016,2.03524,0
2.11958,0.238058,0
1.64387,0.897892,0
1.58046,4.80979,1
0.0209567,3.76895,1
0.578526,3.76978,1
3.5675,0.278391,0
2.32139,0.745691,0
1.56914,-0.753171,0
0.584299,4.3509,1
0.791425,4.64106,1
0.919378,3.81799,1
1.74533,4.50108,1
2.33425,1.5957,0
1.41491,4.43951,1
2.75696,0.636475,0
2.46488,1.22565,0
-0.986272,3.77832,1
1.22054,4.58614,1
2.07024,5.50158,1
0.986189,4.28864,1
1.72747,3.61697,1
2.36751,0.259257,0
1.02553,0.994362,0
1.415,3.44879,1
1.56292,1.62348,0
1.27747,4.71918,1
2.44755,3.75175,1
1.97929,1.46694,0
0.865022,3.8228,1
1.74688,3.48845,1
-0.164709,2.93098,1
0.765525,4.27262,1
0.854532,4.23786,1
1.27767,3.78643,1
3.50406,0.720461,0
1.01149,3.56127,1
1.27489,5.46211,1
2.657,0.283694,0
1.93291,0.626899,0
3.36345,-0.9526,0
1.0589,4.31637,1
2.27997,0.677908,0
0.71415,4.3537,1
2.49116,0.852671,0
2.8371,0.990138,0
1.87531,4.63401,1
1.56482,0.358685,0
1.87915,1.03512,0
0.668708,4.60858,1
1.34915,3.12348,1
0.962726,3.05335,1
2.59734,1.28045,0
0.362315,4.8935,1
1.7361,0.487181,0
1.14166,0.664591,0
0.762699,5.82793,1
0.589168,3.36577,1
0.50685,4.67886,1
1.52912,4.58028,1
1.57468,4.60097,1
1.51563,5.02542,1
1.35686,3.34299,1
0.183691,5.19429,1
2.78469,1.54782,0
1.60312,1.04449,0
1.91265,0.0725509,0
0.653892,4.22977,1
1.00334,6.36031,1
1.35451,1.29822,0
2.70094,0.431324,0
1.10306,4.18235,1
2.46495,-0.836801,0
2.48977,0.43706,0
2.56806,1.14015,0
1.38438,0.815092,0
1.88624,0.780408,0
0.776303,4.8296,1
2.03194,0.931319,0
2.23049,1.14823,0
2.48831,0.225695,0
2.11234,1.78553,0
0.584581,5.32463,1
2.69771,1.83235,0
0.371737,4.64391,1
1.20967,4.10011,1
1.08606,1.18374,0
1.71903,2.44416,0
0.750962,4.70326,1
1.67447,1.22014,0
1.36888,1.77491,0
0.796763,4.9285,1
1.58626,0.682111,0
0.270478,4.64877,1
0.817674,3.56714,1
0.730624,4.36756,1
1.18328,4.09236,1
0.88535,5.0185,1
3.65699,0.716707,0
0.953318,4.12925,1
0.831962,0.393773,0
1.2148,5.46829,1
1.60551,0.441999,0
1.72705,3.49807,1
1.42123,0.39864,0
1.17969,1.56813,0
1.39973,4.43391,1
1.50859,4.34956,1
2.26272,0.542277,0
2.33231,0.958181,0
1.05999,3.94508,1
1.19547,0.342211,0
2.30919,0.703522,0
0.34559,4.01656,1
2.10356,1.10025,0
2.25596,1.10781,0
2.33919,0.516838,0
0.677524,5.13564,1
2.02704,1.45165,0
0.35979,5.00896,1
0.504353,4.01651,1
0.113614,5.13945,1
1.71154,1.81758,0
1.51405,5.19754,1
2.63757,1.0925,0
1.58861,0.891166,0
1.60878,4.87429,1
1.67727,3.67693,1
0.924515,3.48684,1
1.76707,0.653512,0
1.23997,0.526252,0
1.63914,1.54897,0
0.625966,3.68957,1
1.20898,4.03537,1
2.22586,1.70666,0
2.45007,4.28865,1
1.13293,4.91602,1
1.58055,5.00092,1
2.33353,1.43483,0
0.547259,0.964808,0
2.8895,0.943022,0
0.237303,3.83301,1
2.51268,1.18432,0
0.390717,4.31827,1
1.20095,4.47418,1
1.96607,1.68276,0
2.13495,0.0433137,0
3.04359,0.445691,0
3.2175,1.25541,0
1.54474,1.15204,0
0.545625,5.04366,1
0.366924,4.29357,1
2.11081,1.94464,0
1.64101,5.04699,1
1.78264,1.3238,0
1.79653,0.848278,0
2.57048,0.0507286,0
1.74913,-0.116608,0
1.53028,1.64902,0
0.960835,4.45438,1
0.87608,1.424,0
0.869601,2.98633,1
1.7262,0.230412,0
2.30227,0.5109,0
0.0316836,4.42429,1
1.67264,1.04203,0
1.61037,1.14979,0
1.7181,0.967322,0
3.11398,0.317676,0
2.07014,0.475244,0
2.68891,1.33325,0
0.564018,0.967522,0
0.768288,3.66988,1
0.818508,4.62105,1
2.79887,1.11623,0
1.04952,4.19402,1
1.21507,4.44646,1
0.914118,3.36754,1
1.7782,0.867734,0
0.725044,5.08987,1
1.10497,2.00868,0
1.71756,-0.362631,0
2.16569,4.83706,1
0.221752,4.46669,1
0.520222,2.7998,1
2.24222,0.0196664,0
1.76203,5.01591,1
2.07143,4.0655,1
1.29292,3.50231,1
0.651807,3.62058,1
1.38782,5.41541,1
1.55013,4.194,1
1.51811,0.0962659,0
1.37236,0.909361,0
1.86416,0.998941,0
1.16022,4.28272,1
2.52626,1.08079,0
1.62717,3.44109,1
1.92771,0.531221,0
0.464339,5.14086,1
2.22928,1.29103,0
1.69372,1.37296,0
2.84863,0.91311,0
2.28431,1.22032,0
0.249386,3.85337,1
0.791456,4.83221,1
0.34036,4.71873,1
1.24696,0.348282,0
1.54213,0.732974,0
1.41112,5.15255,1
1.24286,4.20271,1
0.881995,0.146906,0
0.933881,3.80846,1
1.83951,1.46117,0
1.39667,0.0667459,0
2.52951,1.02336,0
1.28261,1.38278,0
2.31311,1.82519,0
1.88031,1.34359,0
1.02473,5.0812,1
1.78353,3.72082,1
1.69281,4.36822,1
1.2885,4.67537,1
2.64762,0.775226,0
0.689377,3.54911,1
0.613966,3.61405,1
1.62703,4.57113,1
0.546055,3.93574,1
2.24203,1.6822,0
3.28564,-0.420281,0
1.17359,0.487909,0
0.639148,3.737,1
1.17892,4.90265,1
2.36502,1.29415,0
1.48757,1.28406,0
2.60479,0.629935,0
1.56398,4.17951,1
1.44282,0.612926,0
1.23795,4.90951,1
1.12883,0.814885,0
1.07051,3.71551,1
2.52627,1.40418,0
1.9886,5.43146,1
0.782105,4.57179,1
0.574695,4.84695,1
1.79166,0.939576,0
1.04264,3.35302,1
2.32025,1.57937,0
1.36052,2.58344,1
0.765928,4.23447,1
2.12358,0.798206,0
1.37743,5.35951,1
0.255236,4.02223,1
0.1948,3.64403,1
1.55671,4.73398,1
1.51439,1.32904,0
1.85189,0.888903,0
1.23008,4.83236,1
2.16677,0.977187,0
2.51688,1.02113,0
0.793599,3.96784,1
0.95683,3.89061,1
1.76105,6.18869,1
0.943742,4.95849,1
0.495328,4.93292,1
2.20978,4.58426,1
1.69738,5.02482,1
1.24687,0.335561,0
-0.492051,4.68548,1
1.02656,4.78613,1
2.54092,5.25317,1
1.61269,4.77857,1
0.801094,4.01922,1
0.601289,1.95488,0
0.758841,0.626743,0
1.75013,4.21869,1
2.46583,0.458734,0
1.87349,0.713894,0
1.20163,1.37408,0
0.358353,4.45479,1
1.09428,5.43909,1
0.412556,4.15467,1
1.83652,3.96262,1
1.63837,3.95863,1
2.38835,0.759677,0
1.14476,4.26297,1
1.72004,3.52972,1
2.12251,0.657777,0
0.70652,4.22814,1
1.61805,0.67193,0
2.46053,0.851693,0
2.30139,1.0768,0
1.11863,0.0738437,0
0.451611,3.30315,1
1.9047,1.50319,0
0.557395,4.90632,1
1.23944,4.90863,1
2.08664,1.50982,0
0.380253,5.52903,1
0.689957,4.12687,1
0.861034,4.73608,1
1.98273,-0.00206605,0
